Group,SubjID,Kind,Item,Explanation,Process,Depends,Just is ,Material,Social,Maker,Visibility,Convention,IDK,SUM,LENGTH
S,NFB18_S_17,artifactNFC,pen,"companies want to make more money, see different style think something different about pen, outside color sometimes indicates color of ink",0,0,0,0,0,1,0,0,0,1,21
S,NFB18_S_03,artifactNFC,pen,so that people can choose whatever color they want or draw in,0,0,0,0,1,0,0,0,0,1,12
S,NFB18_S_23,artifactNFC,pen,"to meet the eye, able to write in whatever color you want",0,0,0,0,1,0,1,0,0,2,12
S,NFB_S_11,artifactNFC,pen,just the style,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_02,artifactNFC,pen,"outside of pen often will try to match the ink color, logo has to be something different so you can read it",0,0,0,1,0,0,0,0,0,1,22
S,NFB_S_16,artifactNFC,pen,how they're made,1,0,0,0,0,0,0,0,0,1,3
S,NFB_S_10,artifactNFC,pen,they show up prominently on paper,0,0,0,0,0,0,1,0,0,1,6
S,NFB_S_15,artifactNFC,pen,what color people want to write in,0,0,0,0,1,0,0,0,0,1,7
S,NFB_S_18,artifactNFC,pen,"people liking variety, basic represents the color of the ink, cuts down on confusion, anything else purely for fashion or own preference",0,0,0,0,1,0,0,1,0,2,22
S,NFB18_S_04,artifactNFC,pen,"personal preference, different use for them",0,0,0,0,1,0,0,0,0,1,6
S,NFB18_S_08,artifactNFC,pen,to distinguish their ink,0,0,0,0,0,0,1,0,0,1,4
S,NFB_S_22,artifactNFC,pen,"standardization and tradition, like schoolteacher uses red for wrong, pink if you want to be different",0,0,0,0,0,0,0,1,0,1,16
S,NFB_S_13,artifactNFC,pen,"variety of needs for different colored pens, also people like different colors of pens",0,0,0,0,1,0,0,0,0,1,14
S,NFB_S_24,artifactNFC,pen,"variety, people like options, brands want  to stand out",0,0,0,0,1,1,0,0,0,2,9
S,NFB_S_26,artifactNFC,soap,to advertise,0,0,0,0,0,1,0,0,0,1,2
S,NFB_S_12,artifactNFC,soap,"depending on what type of soap you're using, whether it is bar or liquid, depending on the fragrance dyed a color",0,1,0,0,0,0,0,0,0,1,21
S,NFB_S_14,artifactNFC,soap,"some for decoration, white because it gives indication of something being clean",0,0,0,0,1,0,0,1,0,2,12
S,NFB18_S_07,artifactNFC,soap,"I guess cuz the ingredients, and purity",0,0,0,1,0,0,0,1,0,2,7
S,NFB18_S_09,artifactNFC,soap,"smell fragrance, what people prefer",0,0,0,0,1,0,0,0,0,1,5
S,NFB18_S_17,artifactNFC,soap,because we like variety,0,0,0,0,1,0,0,0,0,1,4
S,NFB18_S_03,artifactNFC,soap,"I feel like standard soap is white for like the impression of cleanliness, but then like more fancy pants soap is just like colors that maybe reflect what the scent or something fun people like the way it looks, consumer or creator preference",0,0,0,0,1,1,0,1,0,3,43
S,NFB18_S_23,artifactNFC,soap,"we have millions of different soap companies, lime green that smells like Hawaiian paradise you might want to buy it",0,0,0,0,1,1,0,0,0,2,20
S,NFB_S_11,artifactNFC,soap,"marketing purposes, ingredients",0,0,0,1,0,1,0,0,0,2,3
S,NFB_S_02,artifactNFC,soap,I guess whoever makes them wants them to be like interesting,0,0,0,0,0,1,0,0,0,1,11
S,NFB_S_16,artifactNFC,soap,because most bars of soap are white bc white represent cleanlineess and purity which is what people hope to achieve after using soap,0,0,0,0,0,0,0,1,0,1,23
S,NFB_S_10,artifactNFC,soap,some of the differnt colors have a unique smell,0,1,0,0,0,0,0,0,0,1,9
S,NFB_S_15,artifactNFC,soap,"people are really into designing soaps, having cool colors",0,0,0,0,1,1,0,0,0,2,9
S,NFB_S_18,artifactNFC,soap,there's a sole ingredient or base ingregient in them that makes that base color,0,0,0,1,0,0,0,0,0,1,14
S,NFB18_S_04,artifactNFC,soap,preference,0,0,0,0,1,0,0,0,0,1,1
S,NFB18_S_08,artifactNFC,soap,they provide different scents,0,1,0,0,0,0,0,0,0,1,4
S,NFB_S_22,artifactNFC,soap,preference,0,0,0,0,1,0,0,0,0,1,1
S,NFB_S_13,artifactNFC,soap,"their color depends on the chemicals and ingredients, for example I've seen black charcoal, I've seen clear",0,0,0,1,0,0,0,0,0,1,17
S,NFB_S_24,artifactNFC,soap,"people have preferences, and we need to be able to indentify things",0,0,0,0,1,0,1,0,0,2,12
S,NFB_S_26,artifactNFC,table,for aesthetic purposes,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_12,artifactNFC,table,"based off of what they're made out of, if wood how they're stained for different designs",1,0,0,1,0,0,0,0,0,2,16
S,NFB_S_14,artifactNFC,table,people like variety,0,0,0,0,1,0,0,0,0,1,3
S,NFB18_S_07,artifactNFC,table,"some because of what they're made of, also so that people can personal preference, design, art",0,0,0,1,1,0,0,0,0,2,16
S,NFB18_S_09,artifactNFC,table,"personal preference, what's in style, what people like, what looks attractive",0,0,0,0,1,0,0,0,0,1,11
S,NFB18_S_17,artifactNFC,table,kids tables are different colors to appeal to children; work table might be solid color more formal; tables at home variety of colors coordinate with décor,0,0,0,0,1,0,0,0,0,1,26
S,NFB18_S_03,artifactNFC,table,"natural properties of the materials, made that way based on what consumers want their tables to look like",0,0,0,1,1,0,0,0,0,2,18
S,NFB18_S_23,artifactNFC,table,fashion,0,0,0,0,1,0,0,0,0,1,1
S,NFB_S_11,artifactNFC,table,so people can personalize their style,0,0,0,0,1,0,0,0,0,1,6
S,NFB_S_02,artifactNFC,table,"wood is used to make tables a lot and wood is usually brown naturally, and people decorate tables so not always just wood",0,0,0,1,0,0,0,0,0,1,23
S,NFB_S_16,artifactNFC,table,goes back to manufacturer deciding what's most appealing to consumers,0,0,0,0,0,1,0,0,0,1,10
S,NFB_S_10,artifactNFC,table,"most of them are dark and can fit into most rooms, and for the white ones they offer a modern look that's popular",0,0,0,0,1,0,0,0,0,1,23
S,NFB_S_15,artifactNFC,table,people like to match their tables with the décor of the house,0,0,0,0,1,0,1,0,0,2,12
S,NFB_S_18,artifactNFC,table,because most tables typically are built from one material,0,0,0,1,0,0,0,0,0,1,9
S,NFB18_S_04,artifactNFC,table,"brown in the most common because often made of wood, but possibly laminate or plastic so infinite choices based on maker",0,0,0,1,0,1,0,0,0,2,21
S,NFB18_S_08,artifactNFC,table,that’s the color people like most,0,0,0,0,1,0,0,0,0,1,6
S,NFB_S_22,artifactNFC,table,"preference, to match to a room, design preference",0,0,0,0,1,0,1,0,0,2,8
S,NFB_S_13,artifactNFC,table,"designers intend them to be these colors, go based on the materials plastic synthetics wood metal",0,0,0,1,0,1,0,0,0,2,16
S,NFB_S_24,artifactNFC,table,"people need options, people like options, I like options",0,0,0,0,1,0,0,0,0,1,9
S,NFB_S_26,artifactNFC,towel,for aesthetic purposes,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_12,artifactNFC,towel,threads that they're made of,0,0,0,1,0,0,0,0,0,1,5
S,NFB_S_14,artifactNFC,towel,variety is available,0,0,0,0,1,0,1,0,0,2,3
S,NFB18_S_07,artifactNFC,towel,"to match your bathrug, preference",0,0,0,0,1,0,0,0,0,1,5
S,NFB18_S_09,artifactNFC,towel,"style, what people like, personal preference, what's trendy",0,0,0,0,1,0,0,0,0,1,8
S,NFB18_S_17,artifactNFC,towel,people like variety,0,0,0,0,1,0,0,0,0,1,3
S,NFB18_S_03,artifactNFC,towel,I think partly you know to match people's color schemes in their bathrooms or preferences as far as buying consumer goods,0,0,0,0,1,0,1,0,0,2,21
S,NFB18_S_23,artifactNFC,towel,for people to buy,0,0,0,0,1,0,0,0,0,1,4
S,NFB_S_11,artifactNFC,towel,"individual style, use",0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_02,artifactNFC,towel,so they look like appealing to customers,0,0,0,0,1,0,0,0,0,1,7
S,NFB_S_16,artifactNFC,towel,to appease consumers,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_10,artifactNFC,towel,because designs can be printed on them easily,1,0,0,0,0,0,1,0,0,2,8
S,NFB_S_15,artifactNFC,towel,just how people like their towels,0,0,0,0,1,0,0,0,0,1,6
S,NFB_S_18,artifactNFC,towel,"base towels white cotton because cotton is white and symbol of purity and clean, variety because people like variety and white is hard to keep clean",0,0,0,0,1,0,0,1,0,2,26
S,NFB18_S_04,artifactNFC,towel,personal preference,0,0,0,0,1,0,0,0,0,1,2
S,NFB18_S_08,artifactNFC,towel,depends on the color scheme of your house,0,1,0,0,0,0,0,0,0,1,8
S,NFB_S_22,artifactNFC,towel,personal preference,0,0,0,0,1,0,0,0,0,1,2
S,NFB_S_13,artifactNFC,towel,consumers have different preferences and different needs,0,0,0,0,1,0,0,0,0,1,7
S,NFB_S_24,artifactNFC,towel,"variety, options, choices, humans never satisfied",0,0,0,0,1,0,0,0,0,1,6
